customer_id,transaction_month,transaction_month_number,online_order,order_status,brand,product_line,product_class,product_size,list_price_categories
264,May,5,False,Approved,Giant Bicycles,Standard,medium,medium,201-400
264,Jan,1,True,Approved,Giant Bicycles,Road,low,small,401-600
2400,Oct,10,True,Approved,WeareA2B,Touring,medium,large,1801-2000
2400,Oct,10,True,Approved,Norco Bicycles,Road,medium,large,1201-1400
2400,Dec,12,True,Approved,Giant Bicycles,Road,medium,medium,601-800
2400,Nov,11,False,Approved,Solex,Touring,medium,large,Above 2000
2400,Apr,4,True,Approved,Trek Bicycles,Road,medium,medium,401-600
2400,Oct,10,True,Approved,OHM Cycles,Standard,medium,medium,1201-1400
2400,Sep,9,True,Approved,Solex,Road,medium,small,1601-1800
2400,Nov,11,True,Approved,Trek Bicycles,Road,low,medium,801-1000
1652,Sep,9,False,Approved,Solex,Standard,high,medium,601-800
1652,Jul,7,True,Approved,OHM Cycles,Road,medium,small,1801-2000
1652,Jun,6,True,Approved,WeareA2B,Standard,medium,medium,Below 200
1652,Jun,6,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
1652,Apr,4,True,Approved,OHM Cycles,Standard,low,medium,1601-1800
1652,Apr,4,True,Approved,WeareA2B,Standard,medium,small,1401-1600
334,Nov,11,True,Approved,Trek Bicycles,Road,medium,medium,201-400
334,Jul,7,True,Approved,Giant Bicycles,Standard,high,small,1801-2000
334,Jul,7,True,Approved,Giant Bicycles,Road,medium,medium,1401-1600
334,Aug,8,True,Approved,Norco Bicycles,Standard,medium,medium,1001-1200
334,Jun,6,True,Approved,Solex,Standard,medium,medium,401-600
334,May,5,True,Approved,WeareA2B,Standard,low,medium,601-800
1892,Jan,1,True,Approved,OHM Cycles,Road,high,large,Below 200
1892,May,5,False,Approved,OHM Cycles,Road,medium,medium,601-800
1892,Sep,9,False,Approved,Solex,Standard,medium,medium,401-600
1892,Sep,9,True,Approved,Norco Bicycles,Road,medium,medium,401-600
1892,Aug,8,False,Approved,Norco Bicycles,Road,medium,large,1201-1400
2555,Dec,12,True,Approved,Solex,Standard,medium,medium,1401-1600
2555,May,5,True,Approved,Solex,Standard,medium,medium,1801-2000
2555,Jul,7,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
2555,Jan,1,True,Approved,Norco Bicycles,Road,high,large,601-800
2555,Feb,2,False,Approved,OHM Cycles,Standard,medium,medium,1601-1800
2919,Dec,12,True,Approved,Solex,Standard,medium,medium,1401-1600
2919,Aug,8,False,Approved,Solex,Standard,medium,medium,Below 200
2919,Jan,1,False,Approved,Giant Bicycles,Road,medium,medium,601-800
2919,Jan,1,False,Approved,Trek Bicycles,Road,low,medium,801-1000
2919,Mar,3,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
2919,Apr,4,True,Approved,Trek Bicycles,Mountain,low,medium,401-600
1684,Nov,11,False,Approved,Norco Bicycles,Road,medium,medium,401-600
1684,Feb,2,True,Approved,Norco Bicycles,Standard,medium,medium,201-400
1684,Sep,9,True,Approved,Solex,Standard,medium,large,1001-1200
1684,Dec,12,False,Approved,OHM Cycles,Standard,medium,medium,801-1000
1684,Nov,11,True,Approved,OHM Cycles,Road,medium,medium,601-800
1684,Dec,12,True,Approved,Norco Bicycles,Mountain,low,small,601-800
1702,Dec,12,True,Approved,Solex,Standard,medium,medium,401-600
1702,Aug,8,False,Approved,Norco Bicycles,Standard,medium,medium,201-400
1702,Aug,8,False,Approved,Norco Bicycles,Road,medium,large,1201-1400
1702,Nov,11,True,Approved,Solex,Standard,medium,medium,1401-1600
1702,Mar,3,False,Approved,Norco Bicycles,Road,high,large,601-800
1702,Mar,3,False,Approved,Solex,Standard,high,medium,1001-1200
538,Jan,1,True,Approved,Giant Bicycles,Road,low,small,401-600
538,Mar,3,True,Approved,Solex,Standard,medium,medium,1401-1600
538,Oct,10,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
538,May,5,False,Cancelled,WeareA2B,Standard,medium,medium,1201-1400
538,Jul,7,True,Approved,Solex,Standard,low,medium,1201-1400
538,Apr,4,True,Approved,Giant Bicycles,Road,low,small,401-600
538,Dec,12,False,Approved,WeareA2B,Standard,medium,medium,1601-1800
1300,Dec,12,False,Approved,Solex,Standard,low,medium,801-1000
1300,Apr,4,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
1300,Nov,11,True,Approved,OHM Cycles,Standard,medium,medium,601-800
1300,Nov,11,True,Approved,Giant Bicycles,Standard,medium,large,1801-2000
1300,Sep,9,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
1300,May,5,True,Approved,Giant Bicycles,Standard,medium,large,1601-1800
3386,Mar,3,False,Approved,Giant Bicycles,Road,low,small,401-600
3386,Mar,3,False,Approved,Trek Bicycles,Road,low,medium,801-1000
3386,Dec,12,True,Approved,Norco Bicycles,Road,medium,medium,401-600
3386,Oct,10,True,Approved,OHM Cycles,Standard,low,medium,1601-1800
449,Feb,2,False,Approved,Solex,Standard,low,medium,801-1000
449,Aug,8,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
449,Apr,4,False,Approved,Solex,Standard,medium,medium,401-600
449,Feb,2,True,Approved,Trek Bicycles,Road,medium,large,1801-2000
449,Mar,3,True,Approved,OHM Cycles,Standard,high,medium,201-400
449,Feb,2,False,Approved,Trek Bicycles,Standard,medium,large,1401-1600
3460,Apr,4,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
3460,Nov,11,False,Cancelled,Solex,Standard,high,large,1801-2000
3460,Feb,2,False,Approved,OHM Cycles,Road,medium,medium,601-800
3460,Jul,7,True,Approved,WeareA2B,Standard,medium,medium,1601-1800
3460,Oct,10,True,Approved,Solex,Standard,medium,medium,401-600
3460,Feb,2,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
3460,Jun,6,False,Approved,Trek Bicycles,Standard,medium,large,1401-1600
3460,Jan,1,False,Approved,WeareA2B,Standard,medium,medium,1601-1800
3460,Jul,7,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
1166,May,5,False,Approved,Solex,Standard,high,large,1801-2000
1166,May,5,False,Approved,Solex,Road,medium,large,1601-1800
1166,Jul,7,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
1166,Mar,3,False,Approved,WeareA2B,Road,low,small,1001-1200
1166,Dec,12,False,Approved,WeareA2B,Road,low,small,1001-1200
1166,Jul,7,True,Approved,Norco Bicycles,Road,medium,medium,401-600
3183,Jan,1,True,Approved,Norco Bicycles,Road,medium,large,1201-1400
3183,Dec,12,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
3183,Mar,3,True,Approved,Norco Bicycles,Road,medium,medium,401-600
3183,Jul,7,True,Approved,Norco Bicycles,Standard,medium,small,401-600
3183,May,5,False,Approved,OHM Cycles,Standard,high,medium,1401-1600
3183,Jul,7,True,Approved,Norco Bicycles,Road,medium,medium,401-600
3183,Jun,6,False,Approved,Solex,Road,medium,medium,401-600
3183,Aug,8,True,Approved,Norco Bicycles,Mountain,low,small,601-800
899,Sep,9,False,Approved,Giant Bicycles,Road,medium,medium,601-800
899,Nov,11,True,Approved,Trek Bicycles,Road,medium,medium,401-600
899,Jul,7,True,Approved,Giant Bicycles,Road,medium,medium,601-800
899,Oct,10,False,Approved,Giant Bicycles,Road,medium,medium,601-800
899,Sep,9,False,Approved,WeareA2B,Standard,medium,small,Below 200
899,Oct,10,False,Approved,Solex,Standard,medium,medium,1001-1200
1891,Sep,9,False,Approved,Norco Bicycles,Standard,medium,small,401-600
1891,Apr,4,True,Approved,Trek Bicycles,Road,medium,large,1801-2000
1891,Jun,6,True,Approved,Giant Bicycles,Standard,medium,small,1201-1400
1891,Aug,8,False,Approved,Norco Bicycles,Standard,high,small,1601-1800
1891,Mar,3,True,Approved,Giant Bicycles,Road,medium,medium,1401-1600
1891,Oct,10,True,Approved,OHM Cycles,Standard,low,medium,1601-1800
1891,Oct,10,True,Approved,Solex,Road,medium,medium,401-600
2931,Sep,9,False,Approved,Solex,Touring,medium,large,Above 2000
2931,Sep,9,False,Approved,Giant Bicycles,Standard,medium,medium,201-400
2931,Nov,11,False,Approved,Solex,Standard,medium,medium,Below 200
2931,Jun,6,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
2931,Jul,7,True,Approved,Giant Bicycles,Standard,medium,large,401-600
2931,Feb,2,False,Approved,Giant Bicycles,Standard,medium,large,401-600
2552,Jan,1,False,Approved,OHM Cycles,Standard,low,medium,1601-1800
2552,Aug,8,True,Approved,Giant Bicycles,Standard,medium,large,401-600
2552,Jul,7,False,Approved,WeareA2B,Standard,medium,medium,1601-1800
2552,Mar,3,True,Approved,Giant Bicycles,Road,medium,medium,1401-1600
2552,Jan,1,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
2552,Nov,11,True,Approved,WeareA2B,Road,low,small,1001-1200
1167,Jul,7,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
1167,Sep,9,False,Approved,Solex,Standard,medium,medium,1801-2000
1167,Nov,11,True,Approved,WeareA2B,Standard,medium,medium,Below 200
1167,Dec,12,False,Approved,OHM Cycles,Standard,high,medium,1401-1600
1369,Mar,3,False,Approved,OHM Cycles,Standard,medium,medium,1601-1800
1369,Jun,6,True,Approved,Trek Bicycles,Standard,medium,small,1201-1400
1369,Jul,7,False,Approved,Solex,Standard,high,medium,601-800
1369,Jun,6,False,Approved,Norco Bicycles,Standard,high,medium,1001-1200
1738,Dec,12,False,Approved,Norco Bicycles,Road,medium,medium,401-600
1738,Feb,2,True,Approved,Trek Bicycles,Road,medium,medium,401-600
1738,Aug,8,True,Approved,Solex,Standard,low,medium,1201-1400
1738,Feb,2,True,Approved,Solex,Standard,medium,medium,401-600
1631,Aug,8,False,Approved,WeareA2B,Road,low,small,1001-1200
1631,Jun,6,False,Approved,OHM Cycles,Standard,medium,medium,601-800
1631,Apr,4,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
1631,May,5,True,Approved,Trek Bicycles,Road,low,medium,801-1000
3150,Apr,4,False,Approved,Solex,Standard,medium,medium,1001-1200
3150,Aug,8,True,Approved,Solex,Standard,high,medium,1001-1200
3150,Apr,4,True,Approved,Giant Bicycles,Road,low,small,401-600
3150,Oct,10,False,Approved,Norco Bicycles,Standard,medium,medium,201-400
3150,Apr,4,True,Approved,Giant Bicycles,Standard,medium,medium,201-400
3150,Mar,3,False,Approved,Solex,Road,medium,medium,401-600
3150,Apr,4,False,Approved,OHM Cycles,Road,high,large,Below 200
2585,Sep,9,False,Approved,Trek Bicycles,Mountain,low,medium,401-600
2585,Jan,1,False,Approved,Solex,Standard,medium,medium,401-600
2585,Feb,2,False,Approved,Giant Bicycles,Touring,medium,large,1801-2000
2585,Aug,8,True,Approved,Norco Bicycles,Standard,medium,small,401-600
2585,Aug,8,True,Approved,Giant Bicycles,Standard,medium,large,1601-1800
2585,Nov,11,True,Approved,WeareA2B,Standard,medium,medium,Below 200
2585,Dec,12,False,Approved,Trek Bicycles,Road,medium,large,1801-2000
2785,Jan,1,False,Approved,OHM Cycles,Road,medium,small,1801-2000
2785,Sep,9,False,Approved,Trek Bicycles,Mountain,low,medium,401-600
2785,Jun,6,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
2785,Nov,11,False,Approved,Trek Bicycles,Standard,medium,small,1601-1800
2785,Jun,6,False,Approved,Solex,Standard,medium,medium,1401-1600
2785,Apr,4,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000
401,Aug,8,False,Approved,Trek Bicycles,Standard,medium,small,1201-1400
401,Dec,12,False,Approved,Solex,Standard,low,medium,1201-1400
401,Oct,10,False,Approved,Solex,Standard,medium,medium,401-600
401,Mar,3,False,Approved,Trek Bicycles,Road,medium,medium,201-400
401,Mar,3,False,Approved,Solex,Standard,medium,medium,1801-2000
401,Sep,9,False,Approved,Norco Bicycles,Road,high,large,601-800
401,Jun,6,True,Approved,Norco Bicycles,Standard,medium,small,1201-1400
1792,Jun,6,True,Approved,OHM Cycles,Standard,low,medium,1601-1800
1792,Jul,7,True,Approved,Solex,Standard,medium,medium,401-600
1792,Apr,4,False,Approved,Solex,Standard,low,medium,801-1000
1792,Feb,2,True,Cancelled,Trek Bicycles,Road,medium,medium,401-600
1792,Feb,2,True,Approved,Solex,Standard,medium,medium,1001-1200
1792,May,5,False,Approved,Norco Bicycles,Standard,high,medium,1001-1200
1792,May,5,True,Approved,OHM Cycles,Standard,high,medium,201-400
1792,Dec,12,True,Approved,Trek Bicycles,Standard,high,medium,401-600
1792,Jul,7,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
1792,Dec,12,False,Approved,WeareA2B,Standard,medium,small,1401-1600
705,Mar,3,True,Approved,WeareA2B,Standard,medium,medium,Below 200
705,Aug,8,True,Approved,Solex,Standard,medium,medium,401-600
705,Dec,12,False,Approved,Trek Bicycles,Road,medium,medium,401-600
705,Oct,10,False,Approved,Norco Bicycles,Standard,low,medium,801-1000
797,Aug,8,True,Approved,Solex,Standard,medium,medium,1801-2000
797,Jan,1,True,Approved,Solex,Standard,low,medium,801-1000
797,Dec,12,True,Approved,WeareA2B,Standard,medium,small,1401-1600
797,Feb,2,False,Approved,Norco Bicycles,Standard,low,medium,201-400
597,Apr,4,False,Approved,OHM Cycles,Standard,medium,medium,Below 200
597,May,5,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
597,Jul,7,True,Approved,Solex,Standard,medium,medium,Below 200
597,Oct,10,True,Approved,Solex,Standard,medium,medium,1001-1200
597,Jul,7,True,Approved,WeareA2B,Standard,medium,medium,1601-1800
328,Feb,2,False,Approved,Solex,Standard,medium,medium,1001-1200
328,Feb,2,False,Approved,WeareA2B,Standard,medium,small,Below 200
328,Dec,12,False,Approved,Norco Bicycles,Road,medium,medium,1001-1200
328,Oct,10,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
328,Feb,2,True,Approved,Solex,Standard,medium,medium,Below 200
328,Dec,12,False,Approved,WeareA2B,Standard,medium,small,Below 200
328,Jul,7,True,Approved,Trek Bicycles,Standard,high,medium,401-600
328,Aug,8,False,Approved,Giant Bicycles,Standard,high,small,1801-2000
329,May,5,False,Approved,Trek Bicycles,Road,medium,medium,401-600
329,Jan,1,True,Approved,Trek Bicycles,Mountain,low,medium,401-600
329,May,5,True,Approved,Trek Bicycles,Standard,low,medium,1001-1200
329,Nov,11,False,Approved,OHM Cycles,Standard,medium,medium,1601-1800
329,May,5,True,Approved,WeareA2B,Standard,low,medium,601-800
329,Jun,6,True,Approved,Trek Bicycles,Road,low,medium,801-1000
664,Oct,10,True,Approved,OHM Cycles,Standard,medium,medium,Below 200
664,Jul,7,False,Approved,Trek Bicycles,Standard,medium,small,1201-1400
664,Sep,9,True,Approved,Solex,Standard,medium,medium,401-600
664,Jan,1,True,Approved,OHM Cycles,Standard,medium,medium,601-800
2922,Jul,7,True,Cancelled,Norco Bicycles,Road,high,large,601-800
2922,Oct,10,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2922,Sep,9,True,Approved,OHM Cycles,Road,medium,medium,1201-1400
2922,Dec,12,True,Approved,WeareA2B,Standard,medium,medium,1201-1400
2922,Apr,4,False,Approved,Trek Bicycles,Road,low,medium,801-1000
3306,Apr,4,True,Approved,Solex,Standard,medium,large,1001-1200
3306,Aug,8,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
3306,Nov,11,False,Approved,Trek Bicycles,Road,medium,medium,401-600
3306,Oct,10,False,Approved,Trek Bicycles,Road,low,small,1601-1800
3306,Jan,1,True,Approved,OHM Cycles,Standard,medium,medium,1601-1800
2641,Jan,1,True,Approved,Norco Bicycles,Mountain,low,small,601-800
2641,Jun,6,True,Approved,Solex,Road,medium,small,1601-1800
2641,Oct,10,True,Approved,Trek Bicycles,Standard,medium,medium,401-600
2641,Dec,12,True,Approved,WeareA2B,Standard,medium,medium,601-800
2641,Aug,8,True,Approved,Solex,Standard,high,medium,1001-1200
2641,May,5,False,Approved,WeareA2B,Touring,medium,large,1201-1400
2641,Jul,7,True,Approved,Solex,Standard,medium,medium,Below 200
1556,Jun,6,False,Approved,Solex,Standard,medium,large,1001-1200
1556,Sep,9,False,Approved,Norco Bicycles,Standard,high,medium,1001-1200
1556,Mar,3,False,Approved,OHM Cycles,Standard,medium,medium,601-800
1556,Mar,3,True,Approved,Norco Bicycles,Road,medium,large,1201-1400
1556,Oct,10,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
1693,Apr,4,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
1693,Jan,1,False,Approved,Giant Bicycles,Standard,medium,medium,201-400
1693,Jul,7,False,Approved,Trek Bicycles,Standard,low,medium,1001-1200
1693,Aug,8,False,Approved,Giant Bicycles,Standard,medium,medium,201-400
1693,Oct,10,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
1693,May,5,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
1452,Dec,12,True,Approved,Solex,Standard,medium,large,1001-1200
1452,Jan,1,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
1452,Jul,7,True,Approved,WeareA2B,Touring,medium,large,1801-2000
1452,Jun,6,False,Approved,Solex,Standard,medium,large,1001-1200
1452,Jun,6,False,Approved,OHM Cycles,Standard,medium,medium,601-800
3008,Feb,2,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
3008,Aug,8,False,Approved,Solex,Standard,high,medium,1001-1200
3008,May,5,True,Approved,Solex,Road,medium,large,1601-1800
3008,Jan,1,True,Approved,WeareA2B,Standard,medium,small,1401-1600
3008,Apr,4,False,Approved,WeareA2B,Standard,medium,medium,1001-1200
3008,Dec,12,False,Approved,Solex,Standard,high,medium,1001-1200
1514,Sep,9,False,Approved,WeareA2B,Touring,medium,medium,1401-1600
1514,Aug,8,False,Approved,OHM Cycles,Touring,low,medium,1001-1200
1514,May,5,True,Approved,Norco Bicycles,Mountain,low,small,601-800
1514,Feb,2,False,Approved,Giant Bicycles,Standard,medium,large,401-600
1514,Sep,9,True,Approved,Norco Bicycles,Standard,medium,small,1201-1400
1514,May,5,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
1514,Oct,10,True,Approved,Norco Bicycles,Road,medium,medium,1001-1200
1666,Apr,4,False,Approved,Trek Bicycles,Standard,medium,small,1601-1800
1666,Oct,10,False,Approved,WeareA2B,Standard,low,medium,601-800
1666,Jul,7,True,Approved,Giant Bicycles,Standard,medium,large,1601-1800
1666,May,5,False,Approved,OHM Cycles,Touring,low,medium,1001-1200
3372,Jan,1,False,Approved,Giant Bicycles,Standard,medium,large,401-600
3372,Oct,10,True,Approved,Trek Bicycles,Standard,medium,large,1401-1600
3372,Jan,1,False,Approved,OHM Cycles,Road,medium,medium,1201-1400
3372,Jun,6,True,Approved,Giant Bicycles,Touring,medium,large,1801-2000
3372,Oct,10,True,Approved,OHM Cycles,Standard,medium,medium,201-400
3372,Nov,11,False,Approved,OHM Cycles,Road,medium,small,1801-2000
1875,Sep,9,True,Approved,Giant Bicycles,Road,medium,medium,1401-1600
1875,Mar,3,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
1875,Sep,9,False,Approved,OHM Cycles,Standard,high,medium,201-400
1875,Jun,6,False,Approved,Solex,Standard,medium,medium,1001-1200
1875,Feb,2,False,Approved,Solex,Standard,medium,medium,Below 200
1875,Apr,4,True,Approved,OHM Cycles,Standard,low,medium,1601-1800
12,Aug,8,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
12,Sep,9,True,Approved,Norco Bicycles,Standard,medium,medium,201-400
12,Feb,2,True,Approved,Norco Bicycles,Standard,medium,medium,201-400
12,Jul,7,False,Approved,Solex,Standard,medium,medium,Below 200
12,Aug,8,False,Approved,WeareA2B,Standard,medium,medium,1601-1800
12,Oct,10,True,Approved,Norco Bicycles,Road,high,large,601-800
12,Sep,9,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
511,Dec,12,False,Approved,Norco Bicycles,Standard,low,medium,201-400
511,May,5,True,Approved,OHM Cycles,Touring,low,medium,1001-1200
511,Nov,11,True,Cancelled,WeareA2B,Touring,medium,large,1801-2000
511,May,5,False,Approved,Norco Bicycles,Road,medium,medium,1001-1200
511,Nov,11,False,Approved,OHM Cycles,Standard,medium,medium,201-400
465,May,5,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
465,Feb,2,False,Approved,WeareA2B,Standard,low,medium,601-800
465,Aug,8,True,Approved,Trek Bicycles,Road,low,medium,801-1000
465,Mar,3,False,Approved,Solex,Standard,medium,medium,1401-1600
465,Dec,12,True,Approved,Solex,Standard,medium,medium,Below 200
465,Nov,11,True,Approved,Trek Bicycles,Standard,high,medium,201-400
281,Jun,6,False,Approved,Trek Bicycles,Road,medium,medium,201-400
281,Jan,1,True,Approved,Norco Bicycles,Standard,medium,medium,1001-1200
281,Feb,2,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
281,Dec,12,True,Approved,OHM Cycles,Standard,medium,medium,201-400
1947,Jun,6,False,Approved,WeareA2B,Standard,low,medium,601-800
1947,Jan,1,True,Approved,WeareA2B,Standard,medium,medium,1001-1200
1947,Jan,1,True,Approved,Solex,Standard,medium,medium,401-600
1947,Mar,3,True,Approved,Norco Bicycles,Standard,high,medium,1001-1200
1947,Apr,4,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
1947,Feb,2,False,Approved,Norco Bicycles,Standard,medium,medium,201-400
1947,Nov,11,False,Approved,Solex,Standard,high,medium,1001-1200
1947,Aug,8,True,Approved,Solex,Standard,medium,medium,Below 200
1947,May,5,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
3058,Jan,1,False,Approved,Solex,Standard,low,medium,1201-1400
3058,May,5,False,Approved,Norco Bicycles,Road,medium,medium,1001-1200
3058,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
3058,Dec,12,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000
3058,Jan,1,False,Approved,Solex,Road,medium,large,1601-1800
11,Apr,4,False,Approved,Norco Bicycles,Standard,medium,small,1201-1400
11,Oct,10,True,Approved,WeareA2B,Touring,medium,medium,1401-1600
11,Aug,8,False,Approved,Solex,Standard,high,medium,601-800
11,Jul,7,False,Approved,WeareA2B,Touring,medium,medium,1401-1600
11,Nov,11,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2219,Jan,1,False,Approved,Solex,Touring,medium,large,Above 2000
2219,Jul,7,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
2219,Mar,3,True,Approved,OHM Cycles,Standard,high,medium,201-400
2219,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1001-1200
2219,Oct,10,False,Approved,Giant Bicycles,Road,medium,medium,1401-1600
305,Feb,2,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
305,Oct,10,False,Approved,Giant Bicycles,Road,medium,medium,601-800
305,Mar,3,False,Approved,OHM Cycles,Standard,medium,medium,1201-1400
305,Sep,9,False,Approved,Giant Bicycles,Standard,medium,medium,201-400
305,Nov,11,True,Approved,Solex,Standard,medium,large,201-400
305,Mar,3,True,Approved,Solex,Standard,low,medium,801-1000
1900,Sep,9,True,Approved,Norco Bicycles,Road,high,large,601-800
1900,Oct,10,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
1900,Oct,10,True,Approved,Trek Bicycles,Mountain,low,medium,401-600
1900,Jun,6,False,Approved,Solex,Standard,medium,medium,401-600
630,Sep,9,False,Approved,Solex,Standard,medium,medium,Below 200
630,May,5,False,Approved,Solex,Road,medium,large,1601-1800
630,Feb,2,True,Approved,Giant Bicycles,Standard,medium,small,1201-1400
630,Nov,11,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600
630,Aug,8,False,Approved,WeareA2B,Standard,medium,medium,1801-2000
630,Aug,8,True,Approved,Trek Bicycles,Standard,low,medium,1001-1200
630,Oct,10,False,Approved,Giant Bicycles,Standard,high,small,1801-2000
1267,Aug,8,False,Approved,Solex,Standard,medium,medium,1001-1200
1267,Jul,7,True,Approved,Trek Bicycles,Standard,medium,small,1601-1800
1267,Mar,3,True,Approved,OHM Cycles,Standard,medium,medium,1601-1800
1267,Mar,3,True,Approved,Trek Bicycles,Standard,medium,small,1601-1800
829,Jun,6,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
829,Sep,9,False,Approved,Trek Bicycles,Road,low,small,1601-1800
829,Dec,12,True,Approved,Giant Bicycles,Standard,high,small,1801-2000
829,Nov,11,False,Approved,Trek Bicycles,Road,low,medium,801-1000
829,Sep,9,False,Approved,Solex,Standard,medium,medium,1801-2000
829,Sep,9,True,Approved,Solex,Standard,medium,medium,1401-1600
425,Dec,12,True,Approved,WeareA2B,Standard,medium,medium,601-800
425,Jan,1,False,Approved,OHM Cycles,Standard,medium,medium,1601-1800
425,Apr,4,False,Approved,Giant Bicycles,Standard,medium,large,1801-2000
425,Jun,6,True,Approved,WeareA2B,Standard,medium,medium,1801-2000
425,Jan,1,False,Approved,Solex,Standard,medium,medium,1001-1200
425,Apr,4,True,Approved,Giant Bicycles,Standard,medium,large,1801-2000
425,Jan,1,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
560,Feb,2,False,Approved,Solex,Standard,high,medium,601-800
560,Mar,3,False,Approved,OHM Cycles,Standard,low,medium,1601-1800
560,May,5,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
560,Nov,11,True,Approved,Solex,Standard,medium,medium,1001-1200
560,Nov,11,True,Approved,Solex,Standard,medium,medium,401-600
560,Sep,9,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200
2066,Oct,10,True,Approved,Norco Bicycles,Standard,high,small,1601-1800
2066,Feb,2,False,Approved,Norco Bicycles,Standard,low,medium,201-400
2066,May,5,False,Approved,Solex,Standard,medium,medium,1401-1600
2066,Aug,8,True,Approved,Norco Bicycles,Standard,high,small,1601-1800
2066,Aug,8,True,Approved,Solex,Standard,low,medium,801-1000
203,May,5,True,Approved,WeareA2B,Standard,medium,medium,Below 200
203,Jan,1,True,Approved,Solex,Road,medium,small,1601-1800
203,Jan,1,True,Approved,Solex,Standard,low,medium,801-1000
203,Sep,9,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
203,Dec,12,True,Approved,Solex,Standard,high,medium,1001-1200
2731,Mar,3,False,Approved,Norco Bicycles,Standard,medium,medium,1001-1200
2731,Dec,12,False,Approved,WeareA2B,Standard,medium,medium,601-800
2731,Jul,7,True,Approved,Giant Bicycles,Standard,medium,medium,201-400
2731,Mar,3,True,Approved,OHM Cycles,Standard,high,medium,201-400
2445,Dec,12,False,Approved,Norco Bicycles,Standard,high,medium,1001-1200
2445,Oct,10,False,Approved,OHM Cycles,Standard,high,medium,1401-1600
2445,Nov,11,False,Approved,Norco Bicycles,Standard,medium,medium,201-400
2445,May,5,True,Approved,Giant Bicycles,Standard,medium,medium,601-800
2445,Nov,11,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
884,Dec,12,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800
884,Aug,8,False,Approved,Giant Bicycles,Standard,high,small,1801-2000
884,May,5,False,Approved,Solex,Road,medium,large,1601-1800
884,Dec,12,False,Approved,Giant Bicycles,Standard,high,small,1801-2000
884,Nov,11,True,Approved,Solex,Standard,high,large,1801-2000
588,Apr,4,False,Approved,OHM Cycles,Standard,low,medium,1601-1800
588,May,5,True,Approved,Trek Bicycles,Road,low,small,1601-1800
588,Dec,12,False,Approved,Trek Bicycles,Road,medium,medium,401-600
588,Sep,9,False,Approved,WeareA2B,Touring,medium,large,1201-1400
588,Feb,2,False,Approved,Giant Bicycles,Standard,medium,medium,601-800
561,May,5,False,Approved,WeareA2B,Standard,medium,medium,1201-1400
561,Nov,11,False,Approved,Giant Bicycles,Road,medium,medium,601-800
